xmeas_1,xmeas_2,xmeas_3,xmeas_4,xmeas_5,xmeas_6,xmeas_7,xmeas_8,xmeas_9,xmeas_10,xmeas_11,xmeas_12,xmeas_13,xmeas_14,xmeas_15,xmeas_16,xmeas_17,xmeas_18,xmeas_19,xmeas_20,xmeas_21,xmeas_22,xmeas_23,xmeas_24,xmeas_25,xmeas_26,xmeas_27,xmeas_28,xmeas_29,xmeas_30,xmeas_31,xmeas_32,xmeas_33,xmeas_34,xmeas_35,xmeas_36,xmeas_37,xmeas_38,xmeas_39,xmeas_40,xmeas_41,xmv_1,xmv_2,xmv_3,xmv_4,xmv_5,xmv_6,xmv_7,xmv_8,xmv_9,xmv_10,xmv_11,Class
0.25526,3652.5,4497.5,9.3728,26.808,42.109,2708.3,74.436,120.4,0.33511,79.835,49.584,2636.3,27.449,49.659,3106.8,23.676,65.206,220.02,339.87,94.745,76.789,31.813,8.8833,26.949,6.817,19.055,1.6811,32.564,13.84,24.657,1.3183,18.663,2.2314,4.8333,2.2572,0.016116,0.85635,0.10109,53.391,44.389,62.603,53.286,24.913,61.359,21.794,40.241,36.876,45.745,44.681,41.017,16.505,0
0.27521,3620.9,4479.7,9.246,27.137,42.832,2707.9,75.125,120.38,0.33785,79.739,49.419,2636.4,25.925,49.731,3107.6,23.122,65.148,221.07,339.53,94.685,77.155,31.58,8.9042,26.887,6.5751,18.562,1.6861,32.265,13.664,23.88,1.327,18.532,2.2748,4.8584,2.1971,0.022919,0.84911,0.096361,52.867,44.482,63.843,53.986,27.129,63.98,22.02,40.905,36.391,45.911,44.95,40.511,17.81,0
0.27275,3649.2,4500.7,9.2958,26.799,42.512,2710.8,75.017,120.45,0.34043,79.973,51.277,2639.0,23.751,50.141,3108.1,22.755,65.153,221.51,340.31,94.656,77.47,31.58,8.9042,26.887,6.5751,18.562,1.6861,32.265,13.664,23.88,1.327,18.532,2.2748,4.8584,2.1971,0.022919,0.84911,0.096361,52.867,44.482,63.356,53.734,27.371,62.322,22.18,40.59,41.858,46.86,45.098,42.255,18.657,0
0.30081,3707.1,4524.9,9.4328,27.005,42.312,2713.6,74.711,120.44,0.31901,80.244,47.904,2642.7,25.874,48.666,3113.8,22.91,65.264,223.99,339.52,94.361,77.587,31.856,8.9372,26.24,6.6505,18.915,1.6613,32.676,13.964,24.675,1.3063,18.98,2.2594,4.7867,2.3041,0.022919,0.84911,0.096361,52.867,44.482,64.656,54.648,30.042,60.266,21.972,38.387,31.931,43.447,45.055,41.132,18.255,0
0.30368,3752.5,4536.5,9.3999,27.058,42.074,2713.6,74.804,120.47,0.31917,80.338,50.652,2642.9,24.608,48.924,3114.1,22.76,65.343,220.62,340.09,94.274,77.549,31.856,8.9372,26.24,6.6505,18.915,1.6613,32.676,13.964,24.675,1.3063,18.98,2.2594,4.7867,2.3041,0.022919,0.84911,0.096361,52.867,44.482,63.875,54.51,29.76,62.128,21.946,38.368,40.018,44.044,45.533,42.462,18.593,0
0.28069,3753.0,4506.0,9.2712,26.879,42.697,2707.9,75.831,120.39,0.3504,80.007,50.067,2635.2,25.019,47.884,3110.3,21.918,65.394,223.38,338.88,94.351,76.8,31.979,8.8558,26.904,6.9199,18.598,1.6883,32.769,13.693,24.186,1.3682,18.771,2.2411,4.7156,2.3125,0.022919,0.84911,0.096361,52.867,44.482,63.459,54.014,27.738,62.227,21.252,42.555,38.298,41.636,45.461,40.286,20.652,0
0.2804,3739.8,4516.8,9.151,26.492,42.417,2705.7,74.343,120.45,0.35472,79.896,48.88,2633.9,24.631,50.741,3105.3,23.849,65.362,225.02,339.55,94.454,77.252,31.979,8.8558,26.904,6.9199,18.598,1.6883,32.769,13.693,24.186,1.3682,18.771,2.2411,4.7156,2.3125,0.021557,0.87754,0.094443,53.376,43.972,63.686,53.886,27.766,61.982,21.565,42.028,34.803,48.249,45.339,42.59,16.055,0
0.27246,3673.6,4542.3,9.3448,26.694,42.336,2704.9,75.55,120.37,0.32584,80.029,48.343,2633.0,26.525,51.503,3104.4,23.358,65.37,222.23,339.48,94.422,77.194,31.869,8.955,26.512,6.6758,18.924,1.6469,31.894,13.682,24.895,1.3211,18.182,2.2436,4.8038,2.3328,0.021557,0.87754,0.094443,53.376,43.972,62.553,54.361,26.765,60.245,21.718,38.325,33.223,50.013,45.699,39.871,17.223,0
0.2724,3664.5,4559.3,9.375,27.221,42.383,2703.4,75.048,120.44,0.32299,79.976,50.514,2631.6,27.155,48.404,3103.0,23.012,65.382,222.57,339.68,94.667,76.869,31.869,8.955,26.512,6.6758,18.924,1.6469,31.894,13.682,24.895,1.3211,18.182,2.2436,4.8038,2.3328,0.021557,0.87754,0.094443,53.376,43.972,62.71,54.158,26.771,62.5,21.738,38.673,39.612,42.84,45.779,42.111,18.069,0
0.28487,3724.8,4532.7,9.3697,27.056,42.073,2703.2,74.94,120.39,0.32087,79.92,50.347,2631.0,26.133,51.612,3104.6,23.008,65.378,224.7,339.01,94.487,77.192,32.099,8.6682,26.55,6.9112,18.494,1.6839,32.295,13.802,24.63,1.3519,18.836,2.2006,4.8126,2.244,0.021557,0.87754,0.094443,53.376,43.972,63.893,53.677,28.173,62.59,21.65,38.414,39.123,50.264,45.699,40.78,18.071,0
0.2851,3715.0,4482.8,9.2477,26.787,42.425,2703.9,75.076,120.42,0.31929,80.089,49.281,2632.0,22.759,50.73,3103.6,22.037,65.395,225.27,339.41,94.366,77.081,32.099,8.6682,26.55,6.9112,18.494,1.6839,32.295,13.802,24.63,1.3519,18.836,2.2006,4.8126,2.244,0.021557,0.87754,0.094443,53.376,43.972,64.061,54.276,28.15,60.339,21.508,38.607,35.985,48.224,45.755,41.851,20.377,0
0.26473,3688.5,4510.4,9.3668,26.331,42.477,2700.9,75.05,120.38,0.33314,79.965,48.297,2629.2,26.396,49.694,3100.4,22.653,65.434,225.26,339.69,94.563,76.646,32.414,8.9391,26.473,6.7686,19.375,1.6376,32.679,13.844,24.068,1.1448,18.397,2.1944,4.7292,2.2029,0.017862,0.84568,0.080954,53.055,44.563,62.536,55.014,26.202,59.765,21.457,40.024,33.088,45.827,46.641,41.405,18.958,0
0.26438,3663.6,4582.2,9.1273,26.934,42.408,2699.2,75.599,120.38,0.33808,79.838,48.861,2628.2,24.306,51.424,3099.1,22.516,65.429,229.85,339.72,94.746,77.247,32.414,8.9391,26.473,6.7686,19.375,1.6376,32.679,13.844,24.068,1.1448,18.397,2.1944,4.7292,2.2029,0.017862,0.84568,0.080954,53.055,44.563,62.964,54.155,26.236,59.696,21.647,39.421,34.748,49.831,46.678,41.148,19.268,0
0.23413,3695.8,4490.2,9.1893,26.67,42.355,2702.8,75.228,120.4,0.34037,80.392,48.558,2631.8,26.658,51.23,3100.7,23.441,65.52,228.37,339.45,94.464,77.902,32.437,9.0696,26.44,6.9592,18.866,1.7018,32.477,13.899,24.417,1.3711,18.579,2.2681,4.7952,2.2507,0.017862,0.84568,0.080954,53.055,44.563,63.702,53.064,23.08,61.923,21.803,40.262,33.856,49.381,47.253,41.401,16.994,0
0.23097,3697.2,4474.5,9.2566,26.972,42.137,2701.3,75.14,120.42,0.338,80.453,52.018,2629.7,23.57,50.266,3100.9,22.52,65.695,228.78,338.8,94.591,77.263,32.437,9.0696,26.44,6.9592,18.866,1.7018,32.477,13.899,24.417,1.3711,18.579,2.2681,4.7952,2.2507,0.017862,0.84568,0.080954,53.055,44.563,63.677,53.253,23.391,60.111,21.524,40.55,44.037,47.149,47.644,41.896,19.198,0
0.22861,3654.7,4559.7,9.3512,26.917,42.333,2695.9,74.977,120.37,0.34725,80.227,50.274,2623.9,24.67,50.264,3096.6,22.273,65.784,230.75,338.45,94.737,77.146,32.272,8.912,26.53,7.0176,18.79,1.6784,32.922,14.033,24.352,1.2608,19.044,2.2399,4.8022,2.2646,0.017862,0.84568,0.080954,53.055,44.563,62.754,53.426,22.689,59.898,21.136,40.972,38.905,47.146,47.897,40.478,19.797,0
0.23095,3646.3,4489.4,9.1766,27.017,42.188,2695.0,75.116,120.42,0.34545,80.139,50.386,2622.1,25.096,50.288,3095.7,22.263,65.794,229.54,338.01,94.651,77.078,32.272,8.912,26.53,7.0176,18.79,1.6784,32.922,14.033,24.352,1.2608,19.044,2.2399,4.8022,2.2646,0.042491,0.85366,0.11642,54.032,44.992,62.899,54.268,22.459,60.733,21.415,41.192,39.237,47.202,47.668,41.254,19.836,0
0.244,3620.5,4499.1,9.2521,27.391,42.266,2694.4,75.155,120.37,0.36033,80.135,50.281,2621.9,27.179,50.0,3094.3,22.566,65.76,231.41,338.11,94.891,77.26,31.82,8.8327,25.895,7.11,18.6,1.6774,32.462,13.778,23.992,1.4022,18.679,2.2513,4.8674,2.3083,0.042491,0.85366,0.11642,54.032,44.992,62.73,54.327,23.972,63.025,21.514,43.163,38.926,46.535,47.6,40.292,19.113,0
0.24521,3614.8,4524.3,9.4655,27.393,42.55,2694.3,75.652,120.38,0.36242,80.135,51.595,2622.5,26.522,50.356,3095.6,23.246,65.752,231.44,338.11,94.803,76.863,31.82,8.8327,25.895,7.11,18.6,1.6774,32.462,13.778,23.992,1.4022,18.679,2.2513,4.8674,2.3083,0.042491,0.85366,0.11642,54.032,44.992,62.829,54.025,23.852,60.575,21.451,42.908,42.795,47.359,47.695,40.047,17.531,0
0.28929,3595.8,4538.2,9.474,26.955,42.449,2696.8,75.633,120.4,0.3341,80.239,49.54,2625.3,25.017,49.824,3096.5,23.024,65.772,233.41,338.54,94.84,77.683,31.873,8.7985,26.004,6.9364,19.17,1.661,33.07,13.997,23.886,1.1506,18.912,2.2355,4.8663,2.2841,0.042491,0.85366,0.11642,54.032,44.992,62.174,54.338,28.42,59.979,21.553,39.673,36.747,46.127,47.618,40.864,18.0,0
0.28954,3613.1,4528.2,9.3315,27.082,42.414,2702.2,75.235,120.39,0.33297,80.494,50.13,2630.1,25.504,51.506,3101.6,22.578,65.841,232.39,338.66,94.891,77.573,31.873,8.7985,26.004,6.9364,19.17,1.661,33.07,13.997,23.886,1.1506,18.912,2.2355,4.8663,2.2841,0.042491,0.85366,0.11642,54.032,44.992,61.875,54.459,28.395,58.721,21.45,39.811,38.482,50.018,47.802,40.483,19.042,0
0.28774,3631.9,4500.1,9.2544,26.637,42.207,2701.2,74.719,120.41,0.35523,80.337,50.271,2628.9,25.163,50.289,3102.2,22.332,65.892,232.47,338.25,94.754,76.899,32.114,8.8916,26.544,7.0478,19.061,1.6344,32.957,14.018,23.749,1.3461,18.835,2.259,4.8595,2.2833,0.019298,0.84832,0.098929,53.797,44.244,62.942,53.378,28.263,62.327,21.073,43.045,38.898,47.203,48.115,40.523,19.678,0
0.28628,3652.7,4487.1,9.3391,26.859,42.306,2699.6,74.443,120.41,0.36153,80.136,49.089,2628.4,25.163,51.468,3100.5,22.782,65.878,232.63,338.33,94.777,77.284,32.114,8.8916,26.544,7.0478,19.061,1.6344,32.957,14.018,23.749,1.3461,18.835,2.259,4.8595,2.2833,0.019298,0.84832,0.098929,53.797,44.244,62.584,53.534,28.407,61.329,21.316,42.277,35.418,49.93,48.297,41.016,18.588,0
0.26651,3596.9,4457.1,9.4163,26.921,42.465,2700.3,74.876,120.41,0.36387,80.231,51.18,2628.5,25.685,50.567,3100.2,23.217,65.836,233.34,338.99,94.796,77.366,31.928,8.9422,26.652,6.6882,19.12,1.6326,32.878,13.828,23.546,1.2385,18.997,2.277,4.8649,2.3972,0.019298,0.84832,0.098929,53.797,44.244,62.463,54.104,26.151,61.517,21.685,42.814,41.573,47.845,48.427,40.393,17.546,0
0.26503,3648.5,4502.0,9.3761,26.953,42.579,2701.4,74.676,120.4,0.36242,80.279,50.264,2628.8,24.05,49.119,3100.9,23.415,65.878,233.67,339.04,94.748,77.383,31.928,8.9422,26.652,6.6882,19.12,1.6326,32.878,13.828,23.546,1.2385,18.997,2.277,4.8649,2.3972,0.019298,0.84832,0.098929,53.797,44.244,61.574,53.566,26.296,62.155,21.549,42.991,38.878,44.494,48.591,41.038,17.073,0
0.28537,3715.5,4459.5,9.4106,26.829,42.491,2703.7,74.971,120.42,0.34128,80.316,50.771,2632.6,24.531,49.894,3103.2,23.805,65.902,234.67,339.7,94.55,77.414,31.954,8.8664,26.118,6.801,18.775,1.6567,33.057,13.877,23.971,1.2007,19.115,2.2856,4.8483,2.3448,0.019298,0.84832,0.098929,53.797,44.244,63.589,53.877,28.187,60.974,21.75,40.655,40.368,46.288,48.694,40.839,16.134,0
0.28461,3699.4,4428.7,9.2764,26.823,42.535,2701.3,74.521,120.43,0.33763,80.249,51.854,2630.1,26.926,51.438,3104.2,22.399,65.931,234.55,339.14,94.467,77.388,31.954,8.8664,26.118,6.801,18.775,1.6567,33.057,13.877,23.971,1.2007,19.115,2.2856,4.8483,2.3448,0.0088404,0.84343,0.095425,52.738,44.006,63.865,54.246,28.262,59.923,21.166,41.1,43.555,49.862,48.784,41.54,19.467,0
0.28539,3640.9,4516.7,9.3202,27.021,42.4,2701.1,73.889,120.41,0.34813,80.213,51.738,2629.2,25.378,50.552,3102.8,23.326,65.934,237.22,339.43,94.509,77.094,32.062,8.919,26.366,6.8255,18.927,1.6361,32.933,14.053,24.092,1.2301,19.201,2.2811,4.9317,2.3023,0.0088404,0.84343,0.095425,52.738,44.006,64.013,54.01,28.199,61.309,21.288,41.16,43.215,47.81,48.69,41.405,17.287,0
0.284,3696.4,4538.3,9.4289,27.01,42.2,2700.9,73.848,120.43,0.34665,80.192,50.036,2629.4,25.657,51.861,3100.5,22.872,65.919,237.39,340.02,94.417,77.368,32.062,8.919,26.366,6.8255,18.927,1.6361,32.933,14.053,24.092,1.2301,19.201,2.2811,4.9317,2.3023,0.0088404,0.84343,0.095425,52.738,44.006,63.059,53.751,28.335,61.246,21.612,41.34,38.206,50.841,48.819,41.359,18.349,0
0.27875,3652.8,4530.4,9.3627,27.294,42.491,2699.2,74.556,120.4,0.36861,80.177,51.552,2627.2,25.603,50.642,3100.8,24.356,65.924,235.94,339.67,94.57,77.312,32.26,8.8673,26.684,6.7817,19.192,1.6452,32.997,13.961,24.23,1.3377,18.721,2.2577,4.9515,2.3612,0.0088404,0.84343,0.095425,52.738,44.006,63.659,53.46,27.165,61.69,21.597,43.576,42.668,48.021,49.091,41.246,14.825,0
0.27786,3684.5,4523.1,9.3273,27.179,42.477,2698.8,75.054,120.38,0.36903,80.205,50.057,2626.8,26.07,48.439,3100.1,22.675,65.968,235.1,339.4,94.495,77.204,32.26,8.8673,26.684,6.7817,19.192,1.6452,32.997,13.961,24.23,1.3377,18.721,2.2577,4.9515,2.3612,0.0088404,0.84343,0.095425,52.738,44.006,63.112,53.547,27.253,62.733,21.547,43.525,38.267,42.921,49.307,40.936,18.828,0
0.26002,3692.0,4497.6,9.4195,27.026,42.516,2698.6,75.017,120.41,0.35479,80.159,50.095,2627.4,24.109,49.211,3098.4,23.483,65.963,235.26,340.01,94.483,77.342,32.051,8.9486,26.317,6.9493,19.215,1.6681,32.716,13.727,23.938,1.1892,18.93,2.2451,4.911,2.3773,0.0032375,0.84642,0.093174,53.227,43.913,63.442,53.154,25.291,60.856,21.775,43.073,38.38,44.709,49.328,41.942,16.896,0
0.25882,3670.5,4464.4,9.4139,26.765,42.54,2698.4,73.982,120.38,0.35714,80.229,49.838,2627.3,25.721,50.586,3097.2,23.471,65.987,234.92,340.45,94.626,77.467,32.051,8.9486,26.317,6.9493,19.215,1.6681,32.716,13.727,23.938,1.1892,18.93,2.2451,4.911,2.3773,0.0032375,0.84642,0.093174,53.227,43.913,63.811,53.551,25.408,62.632,21.755,42.787,37.624,47.891,49.452,40.723,16.917,0
0.27973,3650.2,4460.0,9.3589,27.128,42.569,2699.0,75.113,120.4,0.33362,80.403,49.537,2628.1,25.452,51.016,3099.3,22.369,66.041,236.52,340.15,94.438,77.64,32.096,8.913,26.146,6.764,19.267,1.6797,32.736,13.781,23.826,1.1863,18.829,2.2874,4.8374,2.2948,0.0032375,0.84642,0.093174,53.227,43.913,62.707,53.477,27.392,60.226,21.801,39.439,36.737,48.886,49.4,41.277,19.502,0
0.27902,3667.7,4428.3,9.4425,26.985,42.375,2699.1,74.213,120.39,0.33352,80.252,48.298,2627.0,25.447,48.876,3098.4,23.432,66.057,236.48,340.16,94.641,77.335,32.096,8.913,26.146,6.764,19.267,1.6797,32.736,13.781,23.826,1.1863,18.829,2.2874,4.8374,2.2948,0.0032375,0.84642,0.093174,53.227,43.913,62.406,53.856,27.462,63.071,21.778,39.451,33.093,43.933,49.495,41.066,17.0,0
0.27492,3718.3,4442.9,9.3886,26.969,42.659,2700.4,74.227,120.42,0.33756,80.213,49.851,2628.8,24.959,49.25,3099.4,22.976,66.082,239.34,340.35,94.575,77.371,32.526,8.9257,26.433,6.7338,19.058,1.6109,32.737,13.802,23.637,1.2819,18.512,2.2816,4.7883,2.413,0.0032375,0.84642,0.093174,53.227,43.913,63.183,53.475,27.252,61.658,21.698,40.288,37.662,44.798,49.332,41.837,18.074,0
0.27629,3698.8,4467.1,9.496,27.109,42.064,2700.5,74.442,120.37,0.33927,80.15,51.103,2629.1,26.099,50.586,3097.9,23.111,66.046,239.53,341.29,94.497,77.228,32.526,8.9257,26.433,6.7338,19.058,1.6109,32.737,13.802,23.637,1.2819,18.512,2.2816,4.7883,2.413,0.030959,0.84598,0.10109,53.821,43.166,63.519,53.186,27.118,61.657,22.043,40.079,41.347,47.891,49.5,41.6,17.769,0
0.23481,3709.5,4528.9,9.3742,26.614,41.979,2699.1,75.44,120.4,0.33778,80.15,49.591,2628.6,24.739,49.386,3096.5,22.902,66.045,239.23,341.04,94.538,77.213,31.597,8.9311,26.215,7.0304,19.077,1.6294,32.895,13.893,24.099,1.2785,19.079,2.2607,4.8133,2.3355,0.030959,0.84598,0.10109,53.821,43.166,63.726,52.893,22.755,61.193,21.966,40.793,36.898,45.113,49.66,40.971,18.27,0
0.23236,3742.0,4474.7,9.3764,26.509,42.233,2697.8,74.464,120.4,0.33853,80.107,47.191,2625.7,27.075,49.986,3096.9,22.95,66.071,239.51,340.49,94.449,76.924,31.597,8.9311,26.215,7.0304,19.077,1.6294,32.895,13.893,24.099,1.2785,19.079,2.2607,4.8133,2.3355,0.030959,0.84598,0.10109,53.821,43.166,63.166,53.542,22.995,62.067,21.533,40.701,29.833,46.501,49.768,41.419,18.181,0
0.32145,3647.4,4482.2,9.3718,26.825,41.857,2698.9,75.466,120.41,0.34947,80.041,49.616,2627.0,22.673,49.414,3096.4,23.605,66.03,242.23,341.3,94.515,77.238,32.341,8.8604,26.59,7.0063,18.619,1.6792,32.557,13.765,24.28,1.3641,18.39,2.2649,4.8414,2.2752,0.030959,0.84598,0.10109,53.821,43.166,62.193,53.358,32.166,63.647,22.199,41.843,36.97,45.177,49.659,41.194,16.616,0
0.32539,3595.5,4491.4,9.4406,27.144,42.233,2702.3,74.209,120.4,0.35216,80.116,49.909,2630.4,24.515,49.334,3099.3,23.732,66.018,241.59,341.5,94.701,77.255,32.341,8.8604,26.59,7.0063,18.619,1.6792,32.557,13.765,24.28,1.3641,18.39,2.2649,4.8414,2.2752,0.030959,0.84598,0.10109,53.821,43.166,63.087,53.248,31.779,61.472,22.297,41.514,37.832,44.993,49.851,40.79,16.308,0
0.25469,3671.8,4533.6,9.3009,26.882,42.518,2704.4,75.707,120.42,0.33834,80.276,48.575,2633.4,24.029,50.654,3101.7,22.334,66.063,240.86,342.04,94.57,77.761,31.985,9.0722,26.758,6.9353,18.519,1.6013,32.846,13.716,23.664,1.2724,18.52,2.2363,4.8202,2.3113,0.011575,0.84274,0.091946,54.311,42.981,61.855,53.854,25.038,62.36,22.27,39.781,33.905,48.047,50.053,41.611,19.577,0
0.25798,3635.5,4480.0,9.3462,27.148,42.121,2708.5,73.968,120.38,0.33685,80.48,50.909,2639.1,22.522,50.316,3104.7,22.724,66.168,241.21,342.48,94.559,77.589,31.985,9.0722,26.758,6.9353,18.519,1.6013,32.846,13.716,23.664,1.2724,18.52,2.2363,4.8202,2.3113,0.011575,0.84274,0.091946,54.311,42.981,62.48,54.496,24.714,61.23,22.801,39.963,40.774,47.266,50.152,40.634,18.633,0
0.29016,3649.6,4526.0,9.4897,27.129,42.464,2709.7,74.758,120.41,0.33003,80.382,50.376,2638.6,24.402,51.853,3107.1,22.957,66.214,240.63,342.49,94.518,77.536,32.62,8.6839,26.214,6.847,18.691,1.6341,33.149,13.739,23.827,1.1681,19.031,2.2676,4.8586,2.3238,0.011575,0.84274,0.091946,54.311,42.981,62.777,54.225,28.374,60.89,22.415,39.344,39.206,50.821,50.329,40.824,18.064,0
0.2899,3640.9,4547.8,9.3155,26.698,42.588,2713.4,74.232,120.44,0.32923,80.458,46.983,2641.8,24.439,48.879,3109.2,22.433,66.263,239.18,342.87,94.51,77.701,32.62,8.6839,26.214,6.847,18.691,1.6341,33.149,13.739,23.827,1.1681,19.031,2.2676,4.8586,2.3238,0.011575,0.84274,0.091946,54.311,42.981,62.926,53.964,28.399,65.765,22.366,39.44,29.221,43.94,50.584,41.671,19.272,0
0.22554,3634.8,4514.5,9.1819,26.857,42.726,2710.2,75.155,120.38,0.33333,80.213,50.217,2639.5,25.885,50.162,3106.8,22.077,66.269,242.21,342.76,94.473,77.169,31.876,8.8587,26.512,6.8913,18.637,1.6647,33.015,13.723,24.082,1.1725,18.551,2.2796,4.9126,2.3118,0.011575,0.84274,0.091946,54.311,42.981,63.797,53.97,22.4,62.135,22.583,39.423,38.737,46.908,50.442,41.342,20.154,0
0.22821,3652.8,4516.8,9.3394,26.918,42.397,2707.1,75.281,120.44,0.3333,79.935,49.491,2635.8,23.514,50.895,3102.7,22.51,66.219,242.11,343.0,94.552,76.903,31.876,8.8587,26.512,6.8913,18.637,1.6647,33.015,13.723,24.082,1.1725,18.551,2.2796,4.9126,2.3118,0.017272,0.82273,0.11682,53.195,44.194,63.487,53.941,22.137,61.3,22.762,39.427,36.601,48.605,50.511,41.719,19.155,0
0.29883,3654.5,4535.8,9.393,26.806,42.643,2705.9,74.973,120.38,0.33198,79.719,50.693,2634.9,24.176,49.461,3101.6,23.096,66.116,242.09,343.68,94.6,77.071,32.516,8.7458,25.971,6.8865,18.877,1.6606,33.157,13.985,24.123,1.1198,18.801,2.2485,4.8346,2.4184,0.017272,0.82273,0.11682,53.195,44.194,63.081,53.865,29.236,61.464,22.564,39.031,40.139,45.286,50.62,40.663,17.78,0
0.29676,3660.3,4492.3,9.4577,26.965,42.345,2707.2,75.092,120.42,0.33256,79.615,49.329,2636.3,24.831,51.266,3101.8,23.663,66.013,243.26,343.59,94.528,76.915,32.516,8.7458,25.971,6.8865,18.877,1.6606,33.157,13.985,24.123,1.1198,18.801,2.2485,4.8346,2.4184,0.017272,0.82273,0.11682,53.195,44.194,62.981,54.386,29.439,59.575,22.829,38.961,36.125,49.465,50.628,41.521,16.473,0
0.23585,3667.7,4466.7,9.3631,27.228,42.627,2706.4,74.406,120.38,0.35951,79.692,49.215,2635.7,26.171,52.311,3101.3,22.419,65.973,242.91,343.49,94.591,77.239,32.105,8.8257,26.106,6.8553,19.183,1.6638,33.529,13.672,24.031,1.0911,17.817,2.2361,4.8778,2.2138,0.017272,0.82273,0.11682,53.195,44.194,62.89,54.108,23.233,62.655,22.97,42.726,35.789,51.882,50.77,40.697,19.417,0
0.23521,3668.6,4541.5,9.4559,27.092,42.189,2708.0,74.911,120.41,0.35829,79.981,50.775,2637.1,24.759,50.178,3102.4,23.755,66.018,243.51,343.36,94.575,77.891,32.105,8.8257,26.106,6.8553,19.183,1.6638,33.529,13.672,24.031,1.0911,17.817,2.2361,4.8778,2.2138,0.017272,0.82273,0.11682,53.195,44.194,62.875,53.213,23.296,60.829,22.933,42.876,40.381,46.946,50.824,41.129,16.192,0
0.27601,3658.8,4430.1,9.3146,27.039,42.288,2711.7,74.775,120.43,0.32681,80.275,49.251,2641.3,26.33,48.945,3105.4,22.495,66.111,243.53,343.8,94.401,77.682,32.202,8.9469,26.321,6.9175,18.485,1.6497,32.945,13.76,24.215,1.237,18.19,2.2538,4.8363,2.2958,0.0058378,0.82151,0.093711,53.696,43.357,63.328,53.75,26.845,61.59,23.008,38.337,35.895,44.092,50.405,40.917,19.164,0
0.27435,3686.1,4486.1,9.3582,27.187,42.539,2711.8,74.98,120.41,0.327,80.249,49.086,2640.6,23.487,49.067,3106.5,22.716,66.188,242.64,343.69,94.478,77.615,32.202,8.9469,26.321,6.9175,18.485,1.6497,32.945,13.76,24.215,1.237,18.19,2.2538,4.8363,2.2958,0.0058378,0.82151,0.093711,53.696,43.357,62.858,53.08,27.008,60.124,23.125,38.313,35.41,44.374,50.357,41.43,18.627,0
0.26505,3656.5,4501.8,9.497,26.658,42.274,2710.3,74.901,120.39,0.33699,80.066,49.923,2640.0,22.469,51.989,3105.3,21.846,66.19,241.98,343.85,94.468,77.251,31.939,8.7887,26.636,6.7833,18.332,1.6492,33.367,13.734,24.039,1.2409,18.273,2.2406,4.8689,2.3589,0.0058378,0.82151,0.093711,53.696,43.357,62.817,54.597,26.147,58.867,22.767,39.302,37.873,51.137,50.289,40.549,20.717,0
0.26819,3674.5,4557.4,9.4147,27.178,42.389,2708.2,75.313,120.4,0.33569,79.769,49.049,2637.0,24.25,52.258,3104.4,22.587,66.136,242.3,344.17,94.621,77.006,31.939,8.7887,26.636,6.7833,18.332,1.6492,33.367,13.734,24.039,1.2409,18.273,2.2406,4.8689,2.3589,0.0058378,0.82151,0.093711,53.696,43.357,62.507,53.931,25.838,60.619,22.753,39.461,35.301,51.759,50.141,41.771,18.994,0
0.29132,3660.2,4519.3,9.4455,27.096,42.381,2711.1,74.875,120.38,0.33167,79.86,51.228,2639.9,24.505,51.017,3105.6,22.864,66.048,243.03,344.1,94.426,77.431,32.738,8.8914,26.098,6.8798,19.095,1.6538,33.169,13.876,23.488,1.2614,18.699,2.2931,4.8574,2.3161,0.0058378,0.82151,0.093711,53.696,43.357,63.96,54.823,28.815,59.678,23.106,39.145,41.715,48.887,49.959,40.934,18.313,0
0.29336,3647.0,4584.6,9.4155,27.112,42.439,2712.9,75.688,120.42,0.3305,80.018,50.87,2642.2,26.636,50.493,3107.9,22.776,66.055,240.69,343.98,94.372,77.356,32.738,8.8914,26.098,6.8798,19.095,1.6538,33.169,13.876,23.488,1.2614,18.699,2.2931,4.8574,2.3161,0.019749,0.81367,0.096281,53.626,42.747,64.188,54.041,28.615,59.738,23.032,39.288,40.661,47.676,49.993,41.979,18.514,0
0.2136,3663.6,4488.2,9.3484,27.147,42.422,2710.1,74.826,120.42,0.34705,79.977,49.059,2639.6,24.844,50.177,3105.1,22.045,66.063,241.42,344.03,94.451,77.287,32.205,8.8843,26.325,6.9477,18.595,1.6348,33.572,13.854,23.882,1.2741,18.635,2.2286,4.771,2.3351,0.019749,0.81367,0.096281,53.626,42.747,63.104,53.336,20.95,62.704,22.976,41.039,35.331,46.943,49.785,41.902,20.249,0
0.21415,3673.0,4483.5,9.3364,26.811,42.161,2709.1,74.355,120.39,0.34799,79.974,48.315,2639.4,24.381,49.232,3101.7,22.838,66.056,236.54,344.76,94.558,77.35,32.205,8.8843,26.325,6.9477,18.595,1.6348,33.572,13.854,23.882,1.2741,18.635,2.2286,4.771,2.3351,0.019749,0.81367,0.096281,53.626,42.747,62.942,53.391,20.896,59.127,23.255,40.925,33.141,44.756,50.075,41.267,18.36,0
